age,workclass,fnlwgt,education,education-num,marital-status,occupation,relationship,race,sex,capital-gain,capital-loss,hours-per-week,native-country
59,7.0,101626,9,9,1,4.0,1,1,1,0,0,45,1.0
41,3.0,271927,13,13,1,1.0,1,1,1,0,0,45,1.0
33,1.0,504725,7,7,1,8.0,1,1,1,3464,0,40,2.0
30,4.0,61989,10,10,2,1.0,2,1,0,0,0,5,1.0
29,1.0,239753,9,9,1,4.0,5,1,0,0,2057,20,1.0
39,1.0,127772,9,9,1,2.0,1,1,1,0,0,40,1.0
25,1.0,144516,9,9,2,8.0,2,1,1,0,0,40,1.0
17,1.0,102726,8,8,2,6.0,3,1,1,0,0,16,1.0
39,2.0,174308,9,9,1,3.0,1,1,1,0,0,40,1.0
38,2.0,140117,10,10,2,6.0,2,1,0,0,0,20,1.0
29,1.0,360401,10,10,2,9.0,3,1,1,0,1719,48,1.0
41,1.0,200652,5,5,3,6.0,6,1,0,0,0,35,1.0
64,1.0,144182,9,9,5,1.0,2,1,0,0,0,23,1.0
61,1.0,32209,5,5,1,7.0,1,1,1,0,2051,40,1.0
37,1.0,110013,11,11,3,5.0,2,1,0,0,0,40,1.0
71,1.0,187493,9,9,1,13.0,1,1,1,0,0,40,1.0
27,1.0,604045,13,13,2,5.0,2,1,1,27828,0,40,1.0
51,1.0,153064,9,9,1,8.0,1,1,1,5013,0,40,1.0
40,1.0,48612,9,9,2,4.0,4,2,0,0,0,35,1.0
71,1.0,345339,11,11,1,7.0,1,1,1,0,0,28,1.0
48,1.0,121124,9,9,1,3.0,1,1,1,0,0,50,1.0
18,1.0,118938,7,7,2,5.0,3,1,1,0,0,18,1.0
38,1.0,103408,14,14,1,3.0,1,2,1,0,0,40,3.0
53,1.0,231482,9,9,1,1.0,1,1,1,0,0,50,1.0
25,1.0,174545,9,9,2,4.0,4,1,0,0,0,46,1.0
49,1.0,107425,14,14,2,5.0,2,1,0,0,0,35,1.0
34,1.0,176711,9,9,3,6.0,3,1,1,0,0,40,1.0
50,3.0,259377,14,14,1,1.0,5,1,0,15024,0,40,1.0
44,1.0,127592,13,13,1,12.0,1,1,1,0,0,40,1.0
32,4.0,71151,13,13,1,12.0,1,1,1,0,0,20,1.0
28,5.0,424884,6,6,4,10.0,2,1,1,0,0,30,1.0
45,3.0,185399,14,14,3,1.0,3,1,0,0,0,55,1.0
32,1.0,42485,9,9,3,2.0,4,1,1,0,0,40,1.0
45,3.0,181964,10,10,1,1.0,1,1,1,0,1887,47,1.0
34,1.0,201156,7,7,2,2.0,2,1,0,0,0,30,1.0
38,1.0,24126,10,10,3,3.0,2,1,0,0,0,40,1.0
52,1.0,298215,13,13,1,2.0,1,1,1,0,0,50,1.0
57,2.0,247337,9,9,1,5.0,1,1,1,0,0,72,1.0
45,3.0,54190,14,14,1,1.0,1,1,1,0,0,50,1.0
23,5.0,218415,10,10,2,10.0,3,1,0,0,0,10,1.0
46,1.0,188386,9,9,3,6.0,3,1,1,0,0,40,1.0
50,7.0,69614,6,6,4,2.0,2,1,1,0,0,56,1.0
34,1.0,158688,10,10,1,1.0,1,1,1,0,0,45,1.0
24,1.0,162282,9,9,2,2.0,2,1,1,0,0,40,1.0
57,1.0,171242,7,7,6,2.0,2,1,1,0,0,40,7.0
23,1.0,203003,4,4,2,2.0,2,1,1,0,0,25,5.0
59,1.0,95283,2,2,1,7.0,1,1,1,0,0,40,1.0
38,1.0,165930,10,10,1,3.0,1,1,1,0,0,50,1.0
32,1.0,63910,9,9,3,4.0,3,3,0,0,0,40,1.0
47,1.0,329144,10,10,3,1.0,2,1,1,0,0,48,1.0
19,5.0,140399,10,10,2,10.0,6,1,0,0,0,30,1.0
67,,40021,16,16,1,,1,1,1,0,0,40,1.0
31,1.0,245500,13,13,2,1.0,2,3,0,0,0,25,
52,1.0,294991,13,13,1,1.0,1,1,1,0,0,40,1.0
44,1.0,191814,10,10,1,2.0,1,1,1,0,0,45,1.0
76,2.0,161182,10,10,5,5.0,2,1,1,0,0,20,1.0
54,2.0,109413,13,13,1,11.0,1,1,1,0,0,50,1.0
46,1.0,98350,6,6,6,6.0,2,3,1,0,0,37,12.0
18,3.0,146586,9,9,2,6.0,3,1,1,0,0,60,1.0
67,,194456,14,14,1,,1,1,1,0,0,10,1.0
68,,150250,14,14,1,,1,1,1,0,1510,30,1.0
35,1.0,341643,13,13,2,5.0,2,1,1,0,0,55,1.0
28,1.0,55191,12,12,2,9.0,2,1,1,0,0,45,1.0
45,4.0,207847,10,10,2,4.0,4,1,0,0,0,40,1.0
54,3.0,185846,14,14,1,1.0,1,1,1,0,1977,40,1.0
36,1.0,220237,14,14,3,3.0,2,1,1,0,0,50,27.0
67,6.0,323636,9,9,1,2.0,1,1,1,0,0,15,7.0
23,1.0,33021,9,9,1,7.0,1,1,1,0,0,40,1.0
39,1.0,42044,7,7,1,8.0,1,1,1,0,0,40,1.0
22,,374116,9,9,2,,2,1,0,0,0,36,1.0
45,1.0,302584,13,13,3,5.0,2,1,1,0,0,40,1.0
22,1.0,187052,9,9,2,4.0,3,1,0,0,0,40,1.0
66,6.0,107627,9,9,1,5.0,1,1,1,0,0,60,1.0
32,1.0,188245,7,7,2,14.0,4,2,0,0,0,40,1.0
39,1.0,201410,13,13,1,8.0,1,1,1,0,1977,45,4.0
22,1.0,401451,10,10,1,8.0,1,1,1,0,0,48,1.0
19,1.0,197748,7,7,3,5.0,4,1,0,0,0,20,1.0
38,1.0,162164,7,7,5,2.0,4,1,1,0,0,40,1.0
66,1.0,22313,7,7,1,2.0,1,1,1,0,0,20,1.0
35,1.0,102268,8,8,3,13.0,6,1,1,0,0,40,1.0
19,1.0,299598,9,9,2,9.0,3,1,1,0,0,16,1.0
52,1.0,99682,10,10,1,5.0,5,1,0,0,0,52,7.0
46,1.0,285570,9,9,1,2.0,1,1,1,0,0,40,1.0
36,4.0,110964,13,13,1,1.0,5,1,0,0,1672,38,1.0
32,1.0,129020,13,13,1,6.0,1,1,1,0,0,40,1.0
22,4.0,119838,10,10,2,6.0,3,1,1,0,0,10,1.0
32,7.0,127651,13,13,1,1.0,1,1,1,0,0,40,1.0
29,1.0,334277,13,13,2,5.0,2,1,1,0,0,45,1.0
21,2.0,87169,9,9,2,11.0,3,3,1,0,0,35,1.0
24,1.0,417668,13,13,2,1.0,3,1,1,0,0,30,1.0
43,7.0,145175,13,13,1,4.0,1,1,1,0,0,42,1.0
53,1.0,123703,9,9,3,8.0,2,1,1,0,0,40,1.0
27,1.0,252813,15,15,2,1.0,2,1,0,0,0,45,1.0
28,1.0,354095,10,10,2,5.0,2,1,0,0,0,40,1.0
21,,202214,10,10,2,,3,1,0,0,1721,40,1.0
30,1.0,197886,10,10,2,5.0,2,1,1,0,0,45,1.0
75,5.0,248833,9,9,7,10.0,5,1,0,2653,0,14,1.0
42,1.0,186689,9,9,1,6.0,5,2,0,0,0,60,1.0
45,1.0,123283,9,9,4,7.0,4,2,0,0,0,15,1.0
34,1.0,155151,10,10,1,2.0,1,1,1,0,0,40,1.0
29,1.0,266043,5,5,1,8.0,1,1,1,0,0,40,1.0
42,1.0,385591,9,9,1,3.0,1,1,1,0,0,50,1.0
57,5.0,366563,10,10,3,10.0,2,1,0,0,0,40,1.0
22,1.0,203263,9,9,2,2.0,3,1,1,0,0,50,1.0
22,1.0,228306,10,10,7,6.0,5,1,0,0,0,40,1.0
39,7.0,235485,12,12,2,3.0,2,1,1,0,0,42,1.0
34,6.0,544268,9,9,3,5.0,2,1,0,0,0,50,1.0
72,1.0,98035,4,4,1,6.0,1,1,1,0,0,20,1.0
42,1.0,153160,9,9,5,6.0,4,1,0,0,0,40,1.0
64,1.0,191477,3,3,5,14.0,4,2,0,0,0,4,1.0
20,5.0,121023,10,10,2,10.0,3,1,0,0,0,40,1.0
34,7.0,168931,13,13,1,3.0,5,5,0,0,0,40,1.0
34,1.0,56121,7,7,3,2.0,4,1,1,0,0,40,1.0
51,1.0,138847,13,13,1,3.0,1,1,1,0,0,40,1.0
20,1.0,174391,9,9,2,9.0,3,1,0,0,0,40,1.0
40,4.0,175304,10,10,3,5.0,2,1,0,0,0,40,1.0
34,1.0,198613,7,7,1,5.0,1,1,1,0,0,25,3.0
66,1.0,192504,14,14,1,5.0,1,1,1,0,0,40,1.0
42,1.0,195124,4,4,6,1.0,6,1,1,0,0,35,6.0
54,2.0,154785,13,13,3,3.0,2,1,1,0,0,50,1.0
59,1.0,114032,13,13,3,4.0,4,1,0,0,0,40,1.0
32,1.0,188362,10,10,2,2.0,2,1,1,0,0,40,1.0
29,1.0,120645,12,12,1,12.0,5,2,0,0,0,40,1.0
42,1.0,109501,3,3,4,9.0,4,1,0,0,0,40,1.0
18,,354236,6,6,2,,3,1,0,0,0,30,1.0
26,1.0,244495,5,5,2,6.0,2,1,1,0,0,35,1.0
43,1.0,184099,12,12,1,8.0,1,1,1,0,0,40,1.0
66,1.0,116468,14,14,1,1.0,1,1,1,2936,0,20,1.0
30,1.0,100734,13,13,1,1.0,5,1,0,0,0,38,1.0
38,1.0,187847,11,11,1,3.0,1,1,1,0,0,50,1.0
51,5.0,521665,10,10,1,10.0,1,1,1,0,0,24,1.0
41,1.0,162189,9,9,2,7.0,3,1,0,1831,0,40,28.0
34,1.0,195144,9,9,2,3.0,2,1,0,0,0,40,1.0
64,1.0,174826,9,9,3,7.0,2,1,0,0,0,40,1.0
29,4.0,243875,11,11,3,4.0,3,1,1,0,0,40,1.0
60,3.0,195453,11,11,1,3.0,1,1,1,0,0,60,1.0
27,2.0,208577,10,10,1,3.0,1,1,1,0,0,45,1.0
45,3.0,235431,9,9,4,6.0,4,2,0,0,0,40,1.0
26,1.0,195067,13,13,1,5.0,1,1,1,0,0,40,1.0
34,4.0,171216,13,13,2,1.0,3,1,1,0,0,50,1.0
47,3.0,202606,12,12,2,3.0,2,2,0,0,0,40,1.0
60,2.0,327474,9,9,1,5.0,1,1,1,0,0,70,1.0
32,7.0,164707,9,9,1,4.0,5,1,0,0,0,40,1.0
65,6.0,224357,9,9,1,5.0,1,1,1,0,0,40,1.0
46,1.0,148738,9,9,1,9.0,1,1,1,0,1740,35,1.0
57,,179644,11,11,1,,5,1,0,0,0,5,1.0
41,1.0,94210,9,9,3,9.0,4,1,1,0,0,48,1.0
30,2.0,178255,13,13,1,5.0,1,1,1,0,0,70,3.0
56,2.0,346635,14,14,3,5.0,4,1,0,0,2339,60,1.0
51,1.0,279337,10,10,1,5.0,1,1,1,0,0,48,1.0
34,3.0,194325,9,9,1,8.0,1,1,1,0,0,45,1.0
49,4.0,354529,10,10,2,4.0,2,1,0,0,0,40,1.0
45,1.0,338105,10,10,1,2.0,1,3,1,0,0,40,20.0
30,1.0,189620,13,13,2,1.0,3,1,0,0,0,40,19.0
54,7.0,151135,13,13,1,3.0,1,1,1,0,0,40,1.0
32,1.0,205152,13,13,2,2.0,3,1,1,0,0,40,1.0
30,7.0,43953,12,12,2,1.0,2,1,0,0,0,40,1.0
37,1.0,52870,13,13,1,3.0,1,1,1,0,0,40,1.0
17,1.0,226717,8,8,2,9.0,3,1,1,0,0,20,1.0
29,1.0,34383,11,11,1,8.0,1,1,1,0,0,55,1.0
46,6.0,112320,13,13,3,3.0,2,1,0,0,0,50,1.0
57,1.0,300104,9,9,1,2.0,1,1,1,0,0,84,1.0
32,1.0,377017,13,13,2,5.0,6,1,1,0,0,32,1.0
27,1.0,195678,13,13,1,1.0,1,1,1,0,0,40,1.0
45,3.0,310260,13,13,1,1.0,1,1,1,0,0,50,1.0
29,1.0,194458,13,13,2,4.0,2,1,1,0,0,40,1.0
69,3.0,32287,6,6,1,8.0,1,1,1,0,0,25,1.0
37,6.0,186359,9,9,1,5.0,1,1,1,7688,0,60,1.0
45,3.0,185588,13,13,3,1.0,4,1,0,0,0,40,1.0
18,,210652,9,9,2,,3,1,1,0,0,15,1.0
29,1.0,162298,13,13,1,5.0,1,1,1,0,0,55,1.0
31,1.0,174201,13,13,1,3.0,1,1,1,0,0,40,1.0
48,1.0,83444,9,9,1,1.0,1,1,1,7298,0,40,1.0
20,1.0,161962,10,10,2,4.0,3,1,0,0,0,16,1.0
38,6.0,179579,16,16,1,3.0,1,1,1,0,0,60,1.0
39,1.0,209397,9,9,3,4.0,4,1,0,0,0,40,1.0
71,5.0,125101,11,11,5,10.0,2,1,0,0,0,40,1.0
33,1.0,137310,9,9,2,7.0,3,1,0,0,0,40,3.0
25,1.0,48280,13,13,2,1.0,2,1,0,0,0,40,1.0
53,1.0,402016,9,9,1,9.0,1,1,1,0,0,52,1.0
52,6.0,138497,13,13,1,3.0,1,1,1,0,0,60,1.0
32,1.0,160362,10,10,3,6.0,6,1,1,0,0,40,26.0
45,1.0,96100,4,4,1,7.0,1,2,1,0,0,40,1.0
36,1.0,184659,9,9,1,2.0,1,1,1,7298,0,40,1.0
22,1.0,114357,10,10,2,4.0,2,1,1,0,0,55,1.0
37,1.0,74593,9,9,1,2.0,1,1,1,0,0,70,1.0
24,1.0,237262,10,10,2,4.0,2,1,0,0,0,35,1.0
64,1.0,143110,13,13,5,1.0,2,1,0,0,0,30,1.0
73,1.0,108098,9,9,3,4.0,2,1,0,0,0,32,1.0
49,1.0,140826,14,14,1,3.0,1,3,1,99999,0,50,
42,1.0,208347,7,7,2,7.0,2,5,0,0,0,40,6.0
21,5.0,205939,10,10,2,10.0,3,1,1,0,0,40,1.0
22,1.0,152328,10,10,2,11.0,2,1,1,0,0,40,1.0
51,3.0,156003,9,9,3,13.0,2,1,1,0,0,40,1.0
34,4.0,98995,11,11,2,1.0,2,1,0,0,0,40,1.0
46,3.0,236827,5,5,4,6.0,4,2,0,0,0,40,1.0
19,5.0,117201,10,10,2,10.0,3,1,1,0,0,22,1.0
20,2.0,105997,10,10,2,5.0,2,1,0,0,0,25,1.0
50,3.0,320386,12,12,3,1.0,2,1,0,0,0,40,1.0
39,3.0,327435,9,9,3,2.0,4,1,0,0,0,40,1.0
20,1.0,221955,3,3,2,2.0,6,1,1,0,0,40,2.0
32,1.0,198068,7,7,2,8.0,3,1,1,0,0,40,1.0
46,1.0,428405,13,13,1,3.0,1,1,1,0,0,40,1.0
36,1.0,104213,10,10,3,4.0,4,1,0,0,0,40,1.0
23,1.0,73514,9,9,2,4.0,3,3,0,0,0,40,20.0
38,1.0,65390,12,12,1,2.0,1,1,1,0,0,45,1.0
23,1.0,223019,9,9,2,4.0,3,1,0,0,0,40,1.0
54,1.0,37289,14,14,1,3.0,5,1,0,0,0,55,1.0
44,2.0,197558,15,15,1,1.0,1,1,1,0,0,70,1.0
48,3.0,27802,14,14,4,1.0,2,1,1,0,1876,50,1.0
43,1.0,174748,13,13,3,3.0,4,2,0,7430,0,45,1.0
34,1.0,49469,13,13,2,5.0,2,1,1,99999,0,50,1.0
36,2.0,37778,14,14,1,11.0,1,1,1,0,0,70,1.0
53,1.0,167033,10,10,2,3.0,2,2,0,0,0,40,1.0
55,1.0,178353,5,5,3,7.0,2,1,1,10520,0,60,1.0
43,1.0,34278,10,10,1,5.0,1,1,1,0,0,35,1.0
27,1.0,179915,13,13,2,3.0,3,1,0,0,0,99,1.0
40,1.0,30412,13,13,2,1.0,2,1,0,0,0,40,1.0
61,1.0,180382,3,3,1,9.0,1,1,1,3411,0,45,1.0
43,2.0,33521,13,13,3,1.0,2,1,1,0,0,70,1.0
22,1.0,218886,8,8,2,9.0,3,4,1,0,0,40,1.0
59,1.0,200700,13,13,1,2.0,1,2,1,0,0,48,1.0
39,1.0,290922,14,14,2,1.0,3,1,0,0,0,40,1.0
27,3.0,225291,12,12,2,1.0,2,1,0,0,0,40,1.0
23,1.0,215616,9,9,2,4.0,2,1,0,0,0,37,1.0
35,1.0,126675,9,9,3,2.0,2,1,1,0,0,46,3.0
17,5.0,215743,7,7,2,10.0,3,1,1,0,0,40,1.0
54,1.0,123374,4,4,1,2.0,1,1,1,0,0,40,1.0
57,6.0,123053,15,15,1,1.0,1,3,1,15024,0,50,9.0
40,2.0,99651,10,10,1,1.0,1,1,1,0,0,60,1.0
39,2.0,34378,9,9,1,11.0,1,1,1,0,0,50,1.0
44,1.0,200194,10,10,1,2.0,1,1,1,0,0,40,1.0
30,1.0,241259,11,11,1,8.0,1,1,1,0,0,40,1.0
36,1.0,220696,9,9,1,7.0,1,1,1,0,0,40,1.0
38,1.0,203717,13,13,1,11.0,1,1,1,0,0,60,1.0
60,1.0,170278,3,3,5,5.0,2,1,0,0,0,40,15.0
68,1.0,159191,10,10,2,4.0,2,1,0,0,0,40,1.0
19,1.0,39026,9,9,2,4.0,3,1,1,0,0,40,1.0
20,,50163,10,10,2,,2,1,1,0,0,25,1.0
42,7.0,230438,10,10,1,4.0,1,1,1,0,1887,40,1.0
32,1.0,262153,9,9,1,7.0,1,1,1,0,0,40,1.0
42,3.0,46094,13,13,3,8.0,2,1,1,0,0,33,1.0
19,1.0,375114,9,9,2,2.0,2,1,0,0,0,40,1.0
36,1.0,245521,4,4,1,11.0,1,1,1,0,0,35,2.0
25,1.0,267594,10,10,1,4.0,5,1,0,0,0,40,1.0
29,1.0,149943,10,10,2,6.0,2,5,1,0,1590,40,3.0
41,1.0,162140,9,9,3,2.0,2,1,1,0,2339,40,1.0
38,1.0,35890,9,9,1,8.0,1,1,1,0,0,40,1.0
37,1.0,112812,13,13,3,3.0,2,1,0,0,0,40,1.0
40,1.0,153132,13,13,1,2.0,1,1,1,0,0,31,1.0
50,1.0,166220,12,12,1,5.0,5,1,0,3942,0,40,1.0
24,1.0,209034,12,12,1,5.0,3,1,0,0,0,20,1.0
55,1.0,381965,13,13,1,2.0,6,1,1,0,0,40,1.0
41,7.0,564135,14,14,1,3.0,1,1,1,0,0,40,1.0
20,1.0,194686,10,10,2,9.0,6,1,1,0,0,15,1.0
20,1.0,110998,10,10,2,4.0,3,3,0,0,0,30,1.0
35,1.0,172571,13,13,1,1.0,1,1,1,0,0,50,1.0
50,1.0,116814,9,9,5,4.0,2,4,0,0,0,40,1.0
34,1.0,101510,13,13,3,5.0,2,1,0,0,0,50,1.0
44,1.0,215479,9,9,3,8.0,2,2,1,0,0,20,22.0
37,1.0,35309,9,9,1,2.0,1,1,1,0,0,40,1.0
55,4.0,256984,10,10,1,6.0,1,2,1,0,0,40,1.0
27,1.0,177398,9,9,2,6.0,4,1,0,0,0,64,1.0
49,3.0,159726,7,7,3,9.0,4,1,1,0,0,40,1.0
61,6.0,61040,10,10,1,5.0,1,1,1,7688,0,36,1.0
40,2.0,458168,13,13,1,1.0,1,1,1,0,0,60,1.0
62,2.0,113440,13,13,1,1.0,1,1,1,15024,0,40,1.0
17,1.0,237399,7,7,2,5.0,3,1,1,0,0,20,1.0
53,7.0,186087,9,9,3,12.0,4,1,1,0,0,40,1.0
25,1.0,255004,6,6,2,2.0,2,1,1,0,0,40,1.0
32,1.0,156192,9,9,2,6.0,3,1,1,0,0,20,1.0
35,1.0,209280,9,9,3,6.0,4,1,0,0,0,31,1.0
54,1.0,165278,10,10,1,3.0,1,1,1,0,0,40,1.0
41,1.0,200479,9,9,1,8.0,1,1,1,0,0,40,1.0
47,1.0,104068,9,9,3,1.0,4,4,0,0,0,40,1.0
34,1.0,108837,13,13,1,12.0,1,1,1,0,0,48,1.0
24,1.0,227594,10,10,2,5.0,3,1,0,0,0,20,1.0
56,1.0,251836,3,3,1,6.0,1,1,1,0,0,40,3.0
30,3.0,164493,10,10,2,4.0,3,1,0,0,0,10,1.0
19,1.0,109928,7,7,2,5.0,3,2,0,0,0,35,1.0
47,1.0,188081,9,9,1,7.0,1,1,1,0,0,40,1.0
24,1.0,176486,13,13,2,6.0,2,1,0,0,0,40,1.0
28,4.0,52636,14,14,1,3.0,1,1,1,0,0,40,1.0
27,2.0,37302,7,7,1,3.0,1,1,1,0,0,50,1.0
18,1.0,123856,7,7,2,5.0,3,1,0,0,0,49,1.0
44,1.0,99830,10,10,1,2.0,1,1,1,0,0,65,1.0
45,7.0,162410,10,10,5,12.0,2,1,0,0,0,45,1.0
69,3.0,179813,6,6,1,8.0,1,1,1,0,0,10,1.0
23,1.0,288771,10,10,2,4.0,2,1,0,0,0,30,1.0
43,1.0,107584,10,10,1,5.0,1,1,1,0,0,55,1.0
41,1.0,192712,9,9,2,4.0,6,1,0,0,0,40,1.0
44,3.0,196797,13,13,1,1.0,5,2,0,0,0,36,1.0
43,1.0,188199,5,5,3,9.0,4,1,0,0,0,40,1.0
31,1.0,159187,10,10,1,2.0,1,1,1,0,0,25,1.0
20,1.0,200089,3,3,2,9.0,4,1,1,0,0,30,18.0
63,2.0,175177,15,15,1,1.0,1,1,1,0,0,35,1.0
30,1.0,168443,9,9,4,6.0,4,1,0,0,0,30,1.0
36,4.0,135874,13,13,1,5.0,1,1,1,0,0,40,1.0
39,1.0,320305,13,13,1,1.0,1,1,1,0,0,60,1.0
64,6.0,132832,9,9,1,4.0,5,1,0,20051,0,40,3.0
24,1.0,183594,9,9,2,4.0,6,1,1,0,0,40,1.0
31,1.0,193215,10,10,1,3.0,3,1,1,0,0,50,1.0
52,1.0,374883,11,11,2,11.0,2,1,1,0,0,50,1.0
31,1.0,87950,11,11,3,5.0,2,4,0,0,0,40,1.0
18,5.0,115258,7,7,2,10.0,3,1,1,0,0,12,1.0
33,1.0,399088,9,9,3,8.0,4,1,0,0,0,40,1.0
38,7.0,365430,9,9,3,2.0,4,1,1,0,0,40,1.0
25,1.0,189590,13,13,2,12.0,2,1,1,0,0,40,1.0
74,5.0,204840,3,3,1,10.0,1,1,1,0,0,56,2.0
45,3.0,375606,13,13,1,3.0,1,1,1,0,0,40,1.0
22,1.0,326334,10,10,2,2.0,3,1,1,0,0,35,1.0
21,1.0,115420,9,9,1,2.0,1,1,1,0,0,50,1.0
57,1.0,26716,13,13,3,2.0,2,1,1,0,0,45,1.0
44,1.0,19914,9,9,1,6.0,5,3,0,0,0,50,4.0
37,1.0,267086,11,11,3,12.0,4,1,0,0,0,52,1.0
22,,289405,10,10,2,,3,1,1,0,0,40,1.0
49,2.0,173411,9,9,3,5.0,2,1,1,0,0,40,1.0
34,3.0,206707,10,10,1,13.0,1,1,1,0,0,60,1.0
40,3.0,329341,14,14,1,3.0,1,1,1,0,0,35,1.0
54,1.0,135388,9,9,1,2.0,1,1,1,5178,0,40,1.0
23,,163053,6,6,2,,2,1,0,0,0,20,1.0
64,2.0,104958,4,4,1,2.0,1,1,1,0,0,70,1.0
20,5.0,81853,10,10,2,10.0,3,3,0,0,0,15,1.0
51,2.0,160724,13,13,1,5.0,1,3,1,0,2415,40,12.0
21,1.0,225395,10,10,2,1.0,3,1,0,0,0,24,1.0
24,,214542,10,10,2,,2,1,1,0,0,60,1.0
33,7.0,101345,13,13,2,1.0,2,1,0,0,0,40,1.0
26,1.0,266912,9,9,1,5.0,1,1,1,0,0,50,1.0
42,2.0,103759,9,9,1,5.0,1,1,1,0,0,48,1.0
59,1.0,264048,9,9,1,8.0,1,1,1,0,0,35,1.0
23,,214542,13,13,2,,3,1,1,0,0,42,1.0
41,6.0,112262,9,9,1,2.0,1,1,1,0,0,50,1.0
24,1.0,118792,10,10,2,5.0,3,1,0,0,0,12,1.0
50,3.0,30008,13,13,1,1.0,1,1,1,0,0,45,1.0
39,1.0,237943,9,9,3,7.0,4,1,1,0,1726,40,1.0
40,6.0,344060,15,15,1,1.0,1,1,1,0,0,50,1.0
35,7.0,316582,9,9,1,6.0,5,1,0,7298,0,40,1.0
53,3.0,110510,9,9,1,3.0,5,1,0,0,0,50,1.0
46,3.0,146497,9,9,3,1.0,2,1,0,0,0,40,1.0
18,1.0,133654,9,9,2,4.0,3,1,0,0,0,40,1.0
31,1.0,250087,15,15,1,1.0,1,1,1,0,0,50,1.0
35,3.0,184117,14,14,2,1.0,3,1,0,0,0,25,1.0
26,5.0,152046,7,7,2,10.0,2,1,0,0,0,35,5.0
22,1.0,216984,9,9,2,4.0,2,4,0,0,0,40,1.0
47,1.0,31141,14,14,1,12.0,1,1,1,0,0,40,1.0
21,1.0,108670,9,9,2,1.0,2,1,0,0,0,40,1.0
20,1.0,215247,10,10,2,4.0,3,1,0,0,0,20,1.0
44,3.0,141186,14,14,3,1.0,2,1,0,8614,0,35,1.0
41,1.0,152958,9,9,1,2.0,1,1,1,0,0,40,1.0
44,1.0,112517,14,14,1,12.0,1,1,1,0,0,20,1.0
37,1.0,212826,9,9,1,6.0,1,2,1,0,0,40,1.0
33,1.0,207267,6,6,4,6.0,4,1,0,3418,0,35,1.0
28,1.0,130856,6,6,1,2.0,1,1,1,0,0,36,1.0
20,1.0,270436,9,9,2,7.0,3,1,1,0,0,40,1.0
43,1.0,216497,13,13,3,4.0,4,1,0,0,0,40,5.0
26,1.0,102106,6,6,1,4.0,5,1,0,0,0,40,1.0
45,1.0,160428,12,12,3,1.0,4,1,0,0,0,43,1.0
44,3.0,290403,11,11,3,13.0,3,1,0,0,0,40,10.0
25,1.0,272428,9,9,2,5.0,2,1,1,4416,0,42,1.0
41,1.0,171234,10,10,3,4.0,2,1,0,0,0,55,1.0
30,3.0,108386,11,11,1,13.0,1,1,1,0,0,40,1.0
25,1.0,114838,15,15,2,1.0,2,1,0,0,0,8,15.0
20,5.0,371089,9,9,2,10.0,3,1,0,0,0,40,1.0
50,1.0,167886,10,10,1,5.0,1,1,1,0,0,40,1.0
21,5.0,40052,10,10,2,10.0,2,1,1,0,2001,45,1.0
31,1.0,119432,13,13,1,5.0,1,1,1,0,0,40,1.0
53,2.0,291755,10,10,1,8.0,1,1,1,0,0,72,1.0
56,6.0,373593,14,14,1,3.0,1,1,1,0,1977,60,15.0
49,1.0,148398,9,9,3,7.0,2,2,0,0,0,40,1.0
57,1.0,426263,14,14,3,3.0,4,1,1,0,0,40,1.0
21,1.0,135267,12,12,2,1.0,2,1,0,0,0,36,1.0
60,2.0,261119,9,9,3,2.0,4,1,0,0,0,40,1.0
35,2.0,160728,9,9,1,11.0,1,1,1,0,0,50,1.0
57,1.0,301514,9,9,1,5.0,1,1,1,0,0,40,1.0
19,1.0,35865,10,10,2,6.0,2,1,0,0,0,30,1.0
51,6.0,318351,9,9,3,4.0,2,1,0,0,1741,40,1.0
43,1.0,199191,10,10,2,4.0,2,1,0,0,0,50,1.0
34,1.0,209297,9,9,2,7.0,2,2,1,0,2001,40,1.0
64,1.0,114994,9,9,1,9.0,1,1,1,0,0,18,1.0
30,1.0,216864,5,5,3,3.0,4,1,0,0,0,40,1.0
45,1.0,306122,13,13,2,6.0,2,2,0,0,0,44,1.0
47,2.0,165039,10,10,2,6.0,4,2,0,0,0,40,1.0
59,7.0,212448,9,9,5,5.0,4,1,0,0,0,40,5.0
27,1.0,101364,9,9,1,9.0,1,1,1,0,0,40,2.0
45,1.0,102771,9,9,1,2.0,1,1,1,0,1887,40,1.0
64,1.0,119506,9,9,3,6.0,2,1,0,0,0,15,1.0
62,1.0,177493,8,8,1,3.0,1,1,1,0,0,30,1.0
21,1.0,137895,10,10,2,9.0,3,1,1,0,0,40,1.0
35,1.0,140915,13,13,2,5.0,3,3,1,0,1590,40,13.0
45,1.0,180010,9,9,3,5.0,3,1,0,0,0,40,1.0
32,1.0,210926,9,9,3,4.0,2,1,0,0,0,38,1.0
64,1.0,133166,9,9,1,3.0,1,1,1,0,0,5,1.0
30,1.0,381030,10,10,2,2.0,2,2,1,0,0,40,1.0
41,2.0,167081,14,14,1,1.0,1,1,1,0,2415,55,1.0
25,1.0,182227,10,10,2,4.0,2,1,1,0,0,30,1.0
56,1.0,250873,7,7,1,2.0,1,1,1,0,0,45,1.0
25,1.0,124111,13,13,2,5.0,3,1,0,0,0,36,
55,,142642,9,9,6,,4,2,0,0,0,40,1.0
47,1.0,154117,9,9,4,2.0,6,1,0,0,0,40,1.0
